Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Linear Trend ,,,
39,21/09/2012,"1,555,672.51",0,73.58,3.721,221.4578604,6.623,"1,607,163.41",,,
39,28/09/2012,"1,495,607.07",0,78.04,3.666,221.6556,6.623,"1,609,534.55",,,
39,05/10/2012,"1,574,408.67",0,72.05,3.617,221.8533396,6.228,"1,611,905.69",,,
39,12/10/2012,"1,494,417.07",0,69.88,3.601,222.0510793,6.228,"1,614,276.83",,,
39,19/10/2012,"1,577,486.33",0,71.45,3.594,222.0951719,6.228,"1,616,647.97",,,
39,26/10/2012,"1,569,502.00",0,72.9,3.506,222.1136566,6.228,"1,619,019.11",,,
40,05/02/2010,"1,001,943.80",0,14.48,2.788,131.5279032,5.892,"940,419.47",,,
40,12/02/2010,"955,338.29",1,20.84,2.771,131.5866129,5.892,"940,753.39",,,
40,19/02/2010,"916,289.20",0,27.84,2.747,131.637,5.892,"941,087.32",,,
40,26/02/2010,"863,917.41",0,33.32,2.753,131.686,5.892,"941,421.24",,,
40,05/03/2010,"990,152.28",0,34.78,2.766,131.735,5.892,"941,755.16",,,
40,12/03/2010,"899,352.40",0,35.1,2.805,131.784,5.892,"942,089.09",,,
40,19/03/2010,"894,865.30",0,40.54,2.834,131.8242903,5.892,"942,423.01",,,
40,26/03/2010,"873,354.58",0,39.51,2.831,131.863129,5.892,"942,756.94",,,
40,02/04/2010,"1,041,202.13",0,41.39,2.826,131.9019677,5.435,"943,090.86",,,
40,09/04/2010,"919,839.19",0,54.31,2.849,131.9408065,5.435,"943,424.78",,,
40,16/04/2010,"882,636.96",0,43.3,2.885,131.9809,5.435,"943,758.71",,,
40,23/04/2010,"844,958.49",0,45.85,2.895,132.0226667,5.435,"944,092.63",,,
40,30/04/2010,"816,838.31",0,46.5,2.935,132.0644333,5.435,"944,426.55",,,
40,07/05/2010,"1,009,797.06",0,60.05,2.981,132.1062,5.435,"944,760.48",,,
40,14/05/2010,"907,262.47",0,45.5,2.983,132.152129,5.435,"945,094.40",,,
40,21/05/2010,"885,613.91",0,56.75,2.961,132.2230323,5.435,"945,428.32",,,
40,28/05/2010,"1,008,483.07",0,67.88,2.906,132.2939355,5.435,"945,762.25",,,
40,04/06/2010,"1,052,429.03",0,65.7,2.857,132.3648387,5.435,"946,096.17",,,
40,11/06/2010,"1,007,574.67",0,59.42,2.83,132.4357419,5.435,"946,430.09",,,
40,18/06/2010,"973,105.30",0,60.97,2.805,132.4733333,5.435,"946,764.02",,,
40,25/06/2010,"940,405.03",0,69.72,2.81,132.4976,5.435,"947,097.94",,,
40,02/07/2010,"1,087,578.78",0,65.47,2.815,132.5218667,5.326,"947,431.86",,,
40,09/07/2010,"1,058,250.91",0,76.67,2.806,132.5461333,5.326,"947,765.79",,,
40,16/07/2010,"959,229.09",0,74.25,2.796,132.5667742,5.326,"948,099.71",,,
40,23/07/2010,"922,341.82",0,71.79,2.784,132.5825806,5.326,"948,433.64",,,
40,30/07/2010,"953,393.02",0,71.35,2.792,132.5983871,5.326,"948,767.56",,,
40,06/08/2010,"1,057,295.87",0,69.16,2.792,132.6141935,5.326,"949,101.48",,,
40,13/08/2010,"924,011.76",0,67.47,2.81,132.63,5.326,"949,435.41",,,
40,20/08/2010,"932,397.00",0,67.05,2.796,132.6616129,5.326,"949,769.33",,,
40,27/08/2010,"922,328.02",0,62.57,2.77,132.6932258,5.326,"950,103.25",,,
40,03/09/2010,"976,453.34",0,70.66,2.735,132.7248387,5.326,"950,437.18",,,
40,10/09/2010,"967,310.82",1,62.75,2.717,132.7564516,5.326,"950,771.10",,,
40,17/09/2010,"855,046.95",0,55.34,2.716,132.7670667,5.326,"951,105.02",,,
40,24/09/2010,"844,373.31",0,55.63,2.718,132.7619333,5.326,"951,438.95",,,
40,01/10/2010,"891,152.33",0,62.01,2.717,132.7568,5.287,"951,772.87",,,
40,08/10/2010,"972,405.38",0,52.02,2.776,132.7516667,5.287,"952,106.79",,,
40,15/10/2010,"917,883.17",0,44.56,2.878,132.7633548,5.287,"952,440.72",,,
40,22/10/2010,"882,180.91",0,41.25,2.919,132.8170968,5.287,"952,774.64",,,
40,29/10/2010,"875,038.84",0,47.1,2.938,132.8708387,5.287,"953,108.56",,,
40,05/11/2010,"968,270.66",0,36.45,2.938,132.9245806,5.287,"953,442.49",,,
40,12/11/2010,"935,481.32",0,38.5,2.961,132.9783226,5.287,"953,776.41",,,
40,19/11/2010,"852,452.93",0,40.52,3.03,132.9172,5.287,"954,110.33",,,
40,26/11/2010,"1,166,142.85",1,32.94,3.07,132.8369333,5.287,"954,444.26",,,
40,03/12/2010,"1,000,582.06",0,33.6,3.065,132.7566667,5.287,"954,778.18",,,
40,10/12/2010,"1,111,215.72",0,21.64,3.132,132.6764,5.287,"955,112.11",,,
40,17/12/2010,"1,179,036.30",0,23.01,3.139,132.6804516,5.287,"955,446.03",,,
40,24/12/2010,"1,648,829.18",0,24.18,3.15,132.7477419,5.287,"955,779.95",,,
40,31/12/2010,"811,318.30",1,19.29,3.177,132.8150323,5.287,"956,113.88",,,
40,07/01/2011,"894,280.19",0,24.05,3.193,132.8823226,5.114,"956,447.80",,,
40,14/01/2011,"771,315.62",0,18.55,3.215,132.9510645,5.114,"956,781.72",,,
40,21/01/2011,"764,014.75",0,14.64,3.232,133.0285161,5.114,"957,115.65",,,
40,28/01/2011,"775,910.43",0,9.51,3.243,133.1059677,5.114,"957,449.57",,,
40,04/02/2011,"904,261.65",0,13.29,3.24,133.1834194,5.114,"957,783.49",,,
40,11/02/2011,"931,939.52",1,16.87,3.255,133.260871,5.114,"958,117.42",,,
40,18/02/2011,"968,694.45",0,21.82,3.263,133.3701429,5.114,"958,451.34",,,
40,25/02/2011,"888,869.27",0,16.5,3.281,133.4921429,5.114,"958,785.26",,,
40,04/03/2011,"977,070.62",0,18.49,3.437,133.6141429,5.114,"959,119.19",,,
40,11/03/2011,"860,255.58",0,30.53,3.6,133.7361429,5.114,"959,453.11",,,
40,18/03/2011,"871,024.26",0,35.76,3.634,133.8492258,5.114,"959,787.03",,,
40,25/03/2011,"834,621.39",0,28.89,3.624,133.9587419,5.114,"960,120.96",,,
40,01/04/2011,"841,889.08",0,28.6,3.638,134.0682581,4.781,"960,454.88",,,
40,08/04/2011,"947,753.32",0,34.77,3.72,134.1777742,4.781,"960,788.81",,,
40,15/04/2011,"874,446.32",0,43.69,3.823,134.2784667,4.781,"961,122.73",,,
40,22/04/2011,"965,056.40",0,39.32,3.919,134.3571,4.781,"961,456.65",,,
40,29/04/2011,"847,246.50",0,52.68,3.988,134.4357333,4.781,"961,790.58",,,
40,06/05/2011,"1,016,752.55",0,50.81,4.078,134.5143667,4.781,"962,124.50",,,
40,13/05/2011,"903,864.02",0,54.09,4.095,134.593,4.781,"962,458.42",,,
40,20/05/2011,"907,110.83",0,56.38,4.101,134.6803871,4.781,"962,792.35",,,
40,27/05/2011,"972,373.81",0,63.11,4.034,134.7677742,4.781,"963,126.27",,,
40,03/06/2011,"1,075,687.74",0,66.16,3.973,134.8551613,4.781,"963,460.19",,,
40,10/06/2011,"984,336.04",0,64.19,3.924,134.9425484,4.781,"963,794.12",,,
40,17/06/2011,"971,422.67",0,59.16,3.873,135.0837333,4.781,"964,128.04",,,
40,24/06/2011,"977,103.64",0,62.59,3.851,135.2652667,4.781,"964,461.96",,,
40,01/07/2011,"1,048,866.30",0,65.25,3.815,135.4468,4.584,"964,795.89",,,
40,08/07/2011,"1,107,366.06",0,67.86,3.784,135.6283333,4.584,"965,129.81",,,
40,15/07/2011,"953,252.14",0,68.9,3.827,135.7837419,4.584,"965,463.73",,,
40,22/07/2011,"980,642.10",0,73.34,3.882,135.8738387,4.584,"965,797.66",,,
40,29/07/2011,"929,096.90",0,67.45,3.898,135.9639355,4.584,"966,131.58",,,
40,05/08/2011,"1,063,818.20",0,68.1,3.903,136.0540323,4.584,"966,465.51",,,
40,12/08/2011,"955,506.95",0,68.3,3.88,136.144129,4.584,"966,799.43",,,
40,19/08/2011,"943,237.12",0,64.05,3.82,136.183129,4.584,"967,133.35",,,
40,26/08/2011,"969,611.30",0,65.01,3.796,136.2136129,4.584,"967,467.28",,,
40,02/09/2011,"957,298.26",0,63.79,3.784,136.2440968,4.584,"967,801.20",,,
40,09/09/2011,"1,021,391.99",1,64.83,3.809,136.2745806,4.584,"968,135.12",,,
40,16/09/2011,"890,661.79",0,58.28,3.809,136.3145,4.584,"968,469.05",,,
40,23/09/2011,"876,583.98",0,54.09,3.758,136.367,4.584,"968,802.97",,,
40,30/09/2011,"912,857.10",0,63.45,3.684,136.4195,4.584,"969,136.89",,,
40,07/10/2011,"1,070,389.98",0,50.21,3.633,136.472,4.42,"969,470.82",,,
40,14/10/2011,"936,751.68",0,53.9,3.583,136.5150968,4.42,"969,804.74",,,
40,21/10/2011,"942,319.65",0,51.61,3.618,136.5017742,4.42,"970,138.66",,,
40,28/10/2011,"941,675.95",0,42.09,3.604,136.4884516,4.42,"970,472.59",,,
40,04/11/2011,"1,011,321.18",0,35.4,3.586,136.475129,4.42,"970,806.51",,,
40,11/11/2011,"1,037,687.07",0,40.75,3.57,136.4618065,4.42,"971,140.43",,,
40,18/11/2011,"905,399.99",0,41.85,3.571,136.4666667,4.42,"971,474.36",,,
40,25/11/2011,"1,230,011.95",1,32.76,3.536,136.4788,4.42,"971,808.28",,,
40,02/12/2011,"1,059,676.62",0,38.51,3.501,136.4909333,4.42,"972,142.21",,,
40,09/12/2011,"1,158,708.98",0,34.48,3.47,136.5030667,4.42,"972,476.13",,,
40,16/12/2011,"1,198,670.19",0,29.53,3.445,136.5335161,4.42,"972,810.05",,,
40,23/12/2011,"1,601,585.70",0,24.46,3.413,136.5883871,4.42,"973,143.98",,,
40,30/12/2011,"908,853.15",1,18.75,3.402,136.6432581,4.42,"973,477.90",,,
40,06/01/2012,"954,576.86",0,23.29,3.439,136.698129,4.261,"973,811.82",,,
40,13/01/2012,"780,607.52",0,25.9,3.523,136.753,4.261,"974,145.75",,,
40,20/01/2012,"811,365.42",0,14.02,3.542,136.8564194,4.261,"974,479.67",,,
40,27/01/2012,"770,157.29",0,22.91,3.568,136.9598387,4.261,"974,813.59",,,
40,03/02/2012,"979,552.34",0,27.86,3.633,137.0632581,4.261,"975,147.52",,,
40,10/02/2012,"999,785.48",1,23.92,3.655,137.1666774,4.261,"975,481.44",,,
40,17/02/2012,"975,500.87",0,25.56,3.703,137.2583103,4.261,"975,815.36",,,
40,24/02/2012,"919,301.81",0,29.88,3.751,137.3411034,4.261,"976,149.29",,,
40,02/03/2012,"927,732.02",0,23.79,3.827,137.4238966,4.261,"976,483.21",,,
40,09/03/2012,"954,233.87",0,30.58,3.876,137.5066897,4.261,"976,817.13",,,
40,16/03/2012,"891,154.18",0,37.13,3.867,137.5843871,4.261,"977,151.06",,,
40,23/03/2012,"844,490.86",0,52.27,3.889,137.6552903,4.261,"977,484.98",,,
40,30/03/2012,"871,945.64",0,36.25,3.921,137.7261935,4.261,"977,818.90",,,
40,06/04/2012,"1,132,064.23",0,36.54,3.957,137.7970968,4.125,"978,152.83",,,
40,13/04/2012,"857,811.17",0,40.65,4.025,137.868,4.125,"978,486.75",,,
40,20/04/2012,"896,979.93",0,55.3,4.046,137.9230667,4.125,"978,820.68",,,
40,27/04/2012,"875,372.91",0,47.51,4.023,137.9781333,4.125,"979,154.60",,,
40,04/05/2012,"993,311.59",0,44.47,3.991,138.0332,4.125,"979,488.52",,,
40,11/05/2012,"967,729.35",0,52.06,3.947,138.0882667,4.125,"979,822.45",,,
40,18/05/2012,"896,295.41",0,57.59,3.899,138.1065806,4.125,"980,156.37",,,
40,25/05/2012,"991,054.49",0,65.25,3.85,138.1101935,4.125,"980,490.29",,,
40,01/06/2012,"1,037,464.27",0,64.75,3.798,138.1138065,4.125,"980,824.22",,,
40,08/06/2012,"1,079,386.88",0,55.78,3.746,138.1174194,4.125,"981,158.14",,,
40,15/06/2012,"977,950.28",0,63.39,3.683,138.1295333,4.125,"981,492.06",,,
40,22/06/2012,"1,033,552.18",0,69.32,3.629,138.1629,4.125,"981,825.99",,,
40,29/06/2012,"988,764.84",0,64.42,3.577,138.1962667,4.125,"982,159.91",,,
40,06/07/2012,"1,182,901.56",0,69.08,3.538,138.2296333,4.156,"982,493.83",,,
40,13/07/2012,"979,848.71",0,67.48,3.561,138.263,4.156,"982,827.76",,,
40,20/07/2012,"968,502.38",0,70.45,3.61,138.2331935,4.156,"983,161.68",,,
40,27/07/2012,"954,396.85",0,67.88,3.701,138.2033871,4.156,"983,495.60",,,
40,03/08/2012,"1,068,346.76",0,70.15,3.698,138.1735806,4.156,"983,829.53",,,
40,10/08/2012,"1,007,906.43",0,70.09,3.772,138.1437742,4.156,"984,163.45",,,
40,17/08/2012,"969,387.48",0,69.41,3.84,138.1857097,4.156,"984,497.38",,,
40,24/08/2012,"945,318.47",0,63.91,3.874,138.2814516,4.156,"984,831.30",,,
40,31/08/2012,"987,264.67",0,66.11,3.884,138.3771935,4.156,"985,165.22",,,
40,07/09/2012,"1,088,248.40",1,65.06,3.921,138.4729355,4.156,"985,499.15",,,
40,14/09/2012,"901,709.82",0,59.38,3.988,138.5673,4.156,"985,833.07",,,
40,21/09/2012,"899,768.40",0,54.12,4.056,138.6534,4.156,"986,166.99",,,
40,28/09/2012,"919,595.44",0,50.98,4.018,138.7395,4.156,"986,500.92",,,
40,05/10/2012,"1,069,112.00",0,57.21,4.027,138.8256,4.145,"986,834.84",,,
40,12/10/2012,"982,523.26",0,47.35,4.029,138.9117,4.145,"987,168.76",,,
40,19/10/2012,"918,170.50",0,46.33,4,138.8336129,4.145,"987,502.69",,,
40,26/10/2012,"921,264.52",0,49.65,3.917,138.7281613,4.145,"987,836.61",,,
41,05/02/2010,"1,086,533.18",0,30.27,2.58,189.3816974,7.541,"1,132,109.84",,,
41,12/02/2010,"1,075,656.34",1,23.04,2.572,189.4642725,7.541,"1,134,025.55",,,
41,19/02/2010,"1,052,034.74",0,24.13,2.55,189.5340998,7.541,"1,135,941.27",,,
41,26/02/2010,"991,941.73",0,21.84,2.586,189.6018023,7.541,"1,137,856.98",,,
41,05/03/2010,"1,063,557.49",0,32.49,2.62,189.6695049,7.541,"1,139,772.69",,,
41,12/03/2010,"1,023,997.71",0,33.4,2.684,189.7372075,7.541,"1,141,688.40",,,
41,19/03/2010,"1,006,597.69",0,36.7,2.692,189.734262,7.541,"1,143,604.12",,,
41,26/03/2010,"1,015,196.46",0,32.3,2.717,189.7195417,7.541,"1,145,519.83",,,
41,02/04/2010,"1,168,826.39",0,41.31,2.725,189.7048215,7.363,"1,147,435.54",,,
41,09/04/2010,"1,082,158.21",0,37.3,2.75,189.6901012,7.363,"1,149,351.25",,,
41,16/04/2010,"1,043,388.79",0,46.79,2.765,189.6628845,7.363,"1,151,266.97",,,
41,23/04/2010,"1,067,340.74",0,45.29,2.776,189.6190057,7.363,"1,153,182.68",,,
41,30/04/2010,"1,063,960.11",0,40.2,2.766,189.575127,7.363,"1,155,098.39",,,
41,07/05/2010,"1,175,738.22",0,41.5,2.771,189.5312483,7.363,"1,157,014.10",,,
41,14/05/2010,"1,116,439.02",0,40.23,2.788,189.4904116,7.363,"1,158,929.81",,,
41,21/05/2010,"1,163,234.33",0,50.59,2.776,189.467827,7.363,"1,160,845.53",,,
41,28/05/2010,"1,246,654.24",0,56.97,2.737,189.4452425,7.363,"1,162,761.24",,,
41,04/06/2010,"1,305,068.10",0,60.13,2.7,189.422658,7.363,"1,164,676.95",,,
41,11/06/2010,"1,217,199.39",0,63.36,2.684,189.4000734,7.363,"1,166,592.66",,,
41,18/06/2010,"1,202,963.06",0,54.9,2.674,189.4185259,7.363,"1,168,508.38",,,
41,25/06/2010,"1,174,209.52",0,66,2.715,189.4533931,7.363,"1,170,424.09",,,
41,02/07/2010,"1,273,279.79",0,69.39,2.728,189.4882603,7.335,"1,172,339.80",,,
41,09/07/2010,"1,176,079.59",0,60.93,2.711,189.5231276,7.335,"1,174,255.51",,,
41,16/07/2010,"1,179,788.38",0,69.06,2.699,189.6125456,7.335,"1,176,171.23",,,
41,23/07/2010,"1,192,213.87",0,70.77,2.691,189.774698,7.335,"1,178,086.94",,,
41,30/07/2010,"1,211,136.63",0,70.07,2.69,189.9368504,7.335,"1,180,002.65",,,
41,06/08/2010,"1,338,132.72",0,69.21,2.69,190.0990028,7.335,"1,181,918.36",,,
41,13/08/2010,"1,285,976.53",0,70.24,2.723,190.2611552,7.335,"1,183,834.08",,,
41,20/08/2010,"1,353,838.39",0,66.19,2.732,190.2948237,7.335,"1,185,749.79",,,
41,27/08/2010,"1,173,131.63",0,70.59,2.731,190.3284922,7.335,"1,187,665.50",,,
41,03/09/2010,"1,223,355.50",0,64.13,2.773,190.3621607,7.335,"1,189,581.21",,,
41,10/09/2010,"1,172,672.27",1,63.3,2.78,190.3958293,7.335,"1,191,496.92",,,
41,17/09/2010,"1,111,170.91",0,62.4,2.8,190.4688287,7.335,"1,193,412.64",,,
41,24/09/2010,"1,110,941.78",0,60.11,2.793,190.5713264,7.335,"1,195,328.35",,,
41,01/10/2010,"1,109,216.35",0,62.67,2.759,190.6738241,7.508,"1,197,244.06",,,
41,08/10/2010,"1,162,042.24",0,57.1,2.745,190.7763218,7.508,"1,199,159.77",,,
41,15/10/2010,"1,133,913.33",0,49.91,2.762,190.8623087,7.508,"1,201,075.49",,,
41,22/10/2010,"1,156,003.70",0,48.09,2.762,190.9070184,7.508,"1,202,991.20",,,
41,29/10/2010,"1,144,854.56",0,42.16,2.748,190.951728,7.508,"1,204,906.91",,,
41,05/11/2010,"1,163,878.49",0,46.74,2.729,190.9964377,7.508,"1,206,822.62",,,
41,12/11/2010,"1,175,326.23",0,38.99,2.737,191.0411474,7.508,"1,208,738.34",,,
41,19/11/2010,"1,172,155.28",0,31.34,2.758,191.0312172,7.508,"1,210,654.05",,,
41,26/11/2010,"1,866,681.57",1,25.3,2.742,191.0121805,7.508,"1,212,569.76",,,
41,03/12/2010,"1,220,115.75",0,33,2.712,190.9931437,7.508,"1,214,485.47",,,
41,10/12/2010,"1,434,908.13",0,33.9,2.728,190.9741069,7.508,"1,216,401.19",,,
41,17/12/2010,"1,627,904.68",0,31.51,2.778,191.0303376,7.508,"1,218,316.90",,,
41,24/12/2010,"2,225,016.73",0,29.81,2.781,191.1430189,7.508,"1,220,232.61",,,
41,31/12/2010,"1,001,790.16",1,25.19,2.829,191.2557002,7.508,"1,222,148.32",,,
41,07/01/2011,"1,153,596.53",0,23.76,2.882,191.3683815,7.241,"1,224,064.03",,,
41,14/01/2011,"1,052,609.16",0,22.44,2.911,191.4784939,7.241,"1,225,979.75",,,
41,21/01/2011,"1,088,025.80",0,32.7,2.973,191.5731924,7.241,"1,227,895.46",,,
41,28/01/2011,"1,026,439.93",0,32.23,3.008,191.667891,7.241,"1,229,811.17",,,
41,04/02/2011,"1,179,420.50",0,14.56,3.011,191.7625895,7.241,"1,231,726.88",,,
41,11/02/2011,"1,150,003.36",1,16.81,3.037,191.8572881,7.241,"1,233,642.60",,,
41,18/02/2011,"1,203,399.64",0,39.39,3.051,191.9178331,7.241,"1,235,558.31",,,
41,25/02/2011,"1,099,714.93",0,26.1,3.101,191.9647167,7.241,"1,237,474.02",,,
41,04/03/2011,"1,229,257.70",0,34.99,3.232,192.0116004,7.241,"1,239,389.73",,,
41,11/03/2011,"1,159,089.60",0,31.6,3.372,192.058484,7.241,"1,241,305.45",,,
41,18/03/2011,"1,115,504.26",0,40.19,3.406,192.1237981,7.241,"1,243,221.16",,,
41,25/03/2011,"1,140,578.16",0,41.11,3.414,192.1964844,7.241,"1,245,136.87",,,
41,01/04/2011,"1,179,125.48",0,38.16,3.461,192.2691707,6.934,"1,247,052.58",,,
41,08/04/2011,"1,206,252.12",0,42.87,3.532,192.3418571,6.934,"1,248,968.30",,,
41,15/04/2011,"1,192,982.07",0,39.94,3.611,192.4225954,6.934,"1,250,884.01",,,
41,22/04/2011,"1,304,481.75",0,42.86,3.636,192.5234638,6.934,"1,252,799.72",,,
41,29/04/2011,"1,178,841.05",0,39.81,3.663,192.6243322,6.934,"1,254,715.43",,,
41,06/05/2011,"1,244,956.91",0,41.2,3.735,192.7252006,6.934,"1,256,631.14",,,
41,13/05/2011,"1,270,025.74",0,50.29,3.767,192.826069,6.934,"1,258,546.86",,,
41,20/05/2011,"1,244,542.33",0,41.11,3.828,192.831317,6.934,"1,260,462.57",,,
41,27/05/2011,"1,278,304.33",0,50.56,3.795,192.8365651,6.934,"1,262,378.28",,,
41,03/06/2011,"1,297,584.95",0,54.81,3.763,192.8418131,6.934,"1,264,293.99",,,
41,10/06/2011,"1,311,690.11",0,61.1,3.735,192.8470612,6.934,"1,266,209.71",,,
41,17/06/2011,"1,289,151.84",0,62.3,3.697,192.9034759,6.934,"1,268,125.42",,,
41,24/06/2011,"1,244,381.98",0,59.54,3.661,192.9982655,6.934,"1,270,041.13",,,
41,01/07/2011,"1,333,347.78",0,67.01,3.597,193.0930552,6.901,"1,271,956.84",,,
41,08/07/2011,"1,338,862.58",0,68.49,3.54,193.1878448,6.901,"1,273,872.56",,,
41,15/07/2011,"1,245,772.70",0,68.18,3.532,193.3125484,6.901,"1,275,788.27",,,
41,22/07/2011,"1,292,830.93",0,74.11,3.545,193.5120367,6.901,"1,277,703.98",,,
41,29/07/2011,"1,248,330.10",0,71.3,3.547,193.711525,6.901,"1,279,619.69",,,
41,05/08/2011,"1,402,233.69",0,72.19,3.554,193.9110133,6.901,"1,281,535.41",,,
41,12/08/2011,"1,356,689.88",0,67.65,3.542,194.1105017,6.901,"1,283,451.12",,,
41,19/08/2011,"1,412,959.97",0,70.55,3.499,194.2500634,6.901,"1,285,366.83",,,
41,26/08/2011,"1,328,740.71",0,71.61,3.485,194.3796374,6.901,"1,287,282.54",,,
41,02/09/2011,"1,283,849.38",0,70.37,3.511,194.5092113,6.901,"1,289,198.25",,,
41,09/09/2011,"1,280,958.97",1,58.31,3.566,194.6387853,6.901,"1,291,113.97",,,
41,16/09/2011,"1,197,019.39",0,54.82,3.596,194.7419707,6.901,"1,293,029.68",,,
41,23/09/2011,"1,173,059.79",0,55.06,3.581,194.8099713,6.901,"1,294,945.39",,,
41,30/09/2011,"1,160,619.61",0,61.77,3.538,194.8779718,6.901,"1,296,861.10",,,
41,07/10/2011,"1,277,882.77",0,58.74,3.498,194.9459724,6.759,"1,298,776.82",,,
41,14/10/2011,"1,247,130.22",0,47.43,3.491,195.0261012,6.759,"1,300,692.53",,,
41,21/10/2011,"1,214,944.29",0,45.62,3.548,195.1789994,6.759,"1,302,608.24",,,
41,28/10/2011,"1,274,463.02",0,37.02,3.55,195.3318977,6.759,"1,304,523.95",,,
41,04/11/2011,"1,315,684.86",0,35.04,3.527,195.4847959,6.759,"1,306,439.67",,,
41,11/11/2011,"1,302,499.23",0,32.87,3.505,195.6376941,6.759,"1,308,355.38",,,
41,18/11/2011,"1,230,118.02",0,36.64,3.479,195.7184713,6.759,"1,310,271.09",,,
41,25/11/2011,"1,906,713.35",1,36.37,3.424,195.7704,6.759,"1,312,186.80",,,
41,02/12/2011,"1,292,436.23",0,34.53,3.378,195.8223287,6.759,"1,314,102.52",,,
41,09/12/2011,"1,548,661.45",0,17.05,3.331,195.8742575,6.759,"1,316,018.23",,,
41,16/12/2011,"1,682,368.32",0,25.01,3.266,195.9841685,6.759,"1,317,933.94",,,
41,23/12/2011,"2,263,722.68",0,25.59,3.173,196.1713893,6.759,"1,319,849.65",,,
41,30/12/2011,"1,264,014.16",1,34.12,3.119,196.3586101,6.759,"1,321,765.36",,,
41,06/01/2012,"1,208,191.61",0,37.21,3.095,196.5458309,6.589,"1,323,681.08",,,
41,13/01/2012,"1,134,767.28",0,27.49,3.077,196.7330517,6.589,"1,325,596.79",,,
41,20/01/2012,"1,116,295.24",0,31.56,3.055,196.7796652,6.589,"1,327,512.50",,,
41,27/01/2012,"1,079,398.81",0,33.15,3.038,196.8262786,6.589,"1,329,428.21",,,
41,03/02/2012,"1,208,825.60",0,31.65,3.031,196.8728921,6.589,"1,331,343.93",,,
41,10/02/2012,"1,238,844.56",1,22,3.103,196.9195056,6.589,"1,333,259.64",,,
41,17/02/2012,"1,330,451.46",0,22.52,3.113,196.9432711,6.589,"1,335,175.35",,,
41,24/02/2012,"1,224,915.66",0,27.89,3.129,196.9499007,6.589,"1,337,091.06",,,
41,02/03/2012,"1,239,813.26",0,27.39,3.191,196.9565303,6.589,"1,339,006.78",,,
41,09/03/2012,"1,243,814.77",0,35.3,3.286,196.9631599,6.589,"1,340,922.49",,,
41,16/03/2012,"1,201,511.62",0,47.76,3.486,197.0457208,6.589,"1,342,838.20",,,
41,23/03/2012,"1,215,354.38",0,44.04,3.664,197.2295234,6.589,"1,344,753.91",,,
41,30/03/2012,"1,239,423.19",0,51.56,3.75,197.4133259,6.589,"1,346,669.63",,,
41,06/04/2012,"1,460,234.31",0,48.48,3.854,197.5971285,6.547,"1,348,585.34",,,
41,13/04/2012,"1,323,004.73",0,46.84,3.901,197.780931,6.547,"1,350,501.05",,,
41,20/04/2012,"1,220,815.33",0,43.57,3.936,197.7227385,6.547,"1,352,416.76",,,
41,27/04/2012,"1,248,950.65",0,57.66,3.927,197.664546,6.547,"1,354,332.47",,,
41,04/05/2012,"1,359,770.73",0,52.86,3.903,197.6063534,6.547,"1,356,248.19",,,
41,11/05/2012,"1,353,285.10",0,50.22,3.87,197.5481609,6.547,"1,358,163.90",,,
41,18/05/2012,"1,331,514.44",0,55.24,3.837,197.5553137,6.547,"1,360,079.61",,,
41,25/05/2012,"1,424,500.47",0,54.89,3.804,197.5886046,6.547,"1,361,995.32",,,
41,01/06/2012,"1,374,891.36",0,57.29,3.764,197.6218954,6.547,"1,363,911.04",,,
41,08/06/2012,"1,436,383.84",0,65.11,3.741,197.6551863,6.547,"1,365,826.75",,,
41,15/06/2012,"1,384,584.59",0,64.92,3.723,197.692292,6.547,"1,367,742.46",,,
41,22/06/2012,"1,386,407.17",0,66.88,3.735,197.7389345,6.547,"1,369,658.17",,,
41,29/06/2012,"1,355,600.01",0,76.54,3.693,197.785577,6.547,"1,371,573.89",,,
41,06/07/2012,"1,456,300.89",0,74.47,3.646,197.8322195,6.432,"1,373,489.60",,,
41,13/07/2012,"1,332,594.07",0,67.24,3.613,197.8788621,6.432,"1,375,405.31",,,
41,20/07/2012,"1,347,175.93",0,74.06,3.585,197.9290378,6.432,"1,377,321.02",,,
41,27/07/2012,"1,344,723.97",0,73.31,3.57,197.9792136,6.432,"1,379,236.74",,,
41,03/08/2012,"1,439,607.35",0,73.16,3.528,198.0293893,6.432,"1,381,152.45",,,
41,10/08/2012,"1,504,545.94",0,71.73,3.509,198.0795651,6.432,"1,383,068.16",,,
41,17/08/2012,"1,560,590.05",0,65.77,3.545,198.1001057,6.432,"1,384,983.87",,,
41,24/08/2012,"1,464,462.85",0,69.07,3.558,198.0984199,6.432,"1,386,899.58",,,
41,31/08/2012,"1,360,517.52",0,71.56,3.556,198.0967341,6.432,"1,388,815.30",,,
41,07/09/2012,"1,392,143.82",1,67.41,3.596,198.0950484,6.432,"1,390,731.01",,,
41,14/09/2012,"1,306,644.25",0,59.39,3.659,198.1267184,6.432,"1,392,646.72",,,
41,21/09/2012,"1,276,609.36",0,59.81,3.765,198.358523,6.432,"1,394,562.43",,,
41,28/09/2012,"1,307,928.01",0,56.08,3.789,198.5903276,6.432,"1,396,478.15",,,
41,05/10/2012,"1,400,160.95",0,50.14,3.779,198.8221322,6.195,"1,398,393.86",,,
41,12/10/2012,"1,409,544.97",0,39.38,3.76,199.0539368,6.195,"1,400,309.57",,,
